billno;itemname;quantity;date;price;customerid;country
562537;BOX OF 6 MINI 50'S CRACKERS;6;05.08.2011 15:02;2,49;12517.0;Germany
562537;JUMBO BAG 50'S CHRISTMAS;5;05.08.2011 15:02;2,08;12517.0;Germany
562537;SET OF 3 WOODEN STOCKING DECORATION;12;05.08.2011 15:02;1,25;12517.0;Germany
562537;SET OF 3 WOODEN HEART DECORATIONS;12;05.08.2011 15:02;1,25;12517.0;Germany
562537;SET OF 3 WOODEN SLEIGH DECORATIONS;12;05.08.2011 15:02;1,25;12517.0;Germany
562537;SET OF 3 WOODEN TREE DECORATIONS;12;05.08.2011 15:02;1,25;12517.0;Germany
562537;HEART WREATH DECORATION WITH BELL;12;05.08.2011 15:02;1,25;12517.0;Germany
562537;STAR WREATH DECORATION WITH BELL;12;05.08.2011 15:02;1,25;12517.0;Germany
562537;PAPER CHAIN KIT 50'S CHRISTMAS;6;05.08.2011 15:02;2,95;12517.0;Germany
562537;PARTY CHARMS 50 PIECES;12;05.08.2011 15:02;0,83;12517.0;Germany
562537;PARISIENNE KEY CABINET;2;05.08.2011 15:02;5,75;12517.0;Germany
562537;JAM MAKING SET WITH JARS;6;05.08.2011 15:02;4,25;12517.0;Germany
562537;PANTRY MAGNETIC  SHOPPING LIST;12;05.08.2011 15:02;1,45;12517.0;Germany
562537;GREEN VINTAGE SPOT BEAKER;8;05.08.2011 15:02;0,85;12517.0;Germany
562537;SET 40 HEART SHAPE PETIT FOUR CASES;6;05.08.2011 15:02;1,65;12517.0;Germany
562537;SET OF 3 CAKE TINS PANTRY DESIGN;3;05.08.2011 15:02;4,95;12517.0;Germany
562537;RED RETROSPOT CUP;8;05.08.2011 15:02;0,85;12517.0;Germany
562537;BLUE POLKADOT CUP;8;05.08.2011 15:02;0,85;12517.0;Germany
562537;PINK  POLKADOT CUP;8;05.08.2011 15:02;0,85;12517.0;Germany
562537;RED RETROSPOT PLATE;8;05.08.2011 15:02;1,69;12517.0;Germany
562537;PINK  POLKADOT PLATE;8;05.08.2011 15:02;1,69;12517.0;Germany
562537;BLUE POLKADOT PLATE;8;05.08.2011 15:02;1,69;12517.0;Germany
562537;BLUE POLKADOT BOWL;8;05.08.2011 15:02;1,25;12517.0;Germany
562537;PINK POLKADOT BOWL;8;05.08.2011 15:02;1,25;12517.0;Germany
562537;ROUND SNACK BOXES SET OF4 WOODLAND;6;05.08.2011 15:02;2,95;12517.0;Germany
562537;ROUND SNACK BOXES SET OF 4 FRUITS;6;05.08.2011 15:02;2,95;12517.0;Germany
562537;RED METAL BOX TOP SECRET;2;05.08.2011 15:02;8,25;12517.0;Germany
562537;3 PIECE SPACEBOY COOKIE CUTTER SET;6;05.08.2011 15:02;2,1;12517.0;Germany
562537;SPACEBOY LUNCH BOX;6;05.08.2011 15:02;1,95;12517.0;Germany
562537;SPACEBOY BEAKER;6;05.08.2011 15:02;1,25;12517.0;Germany
562537;CHILDRENS APRON SPACEBOY DESIGN;8;05.08.2011 15:02;1,95;12517.0;Germany
562537;CHRISTMAS CRAFT LITTLE FRIENDS;6;05.08.2011 15:02;2,1;12517.0;Germany
562537;CHRISTMAS CRAFT WHITE FAIRY;6;05.08.2011 15:02;1,45;12517.0;Germany
562537;CHRISTMAS METAL TAGS ASSORTED;12;05.08.2011 15:02;0,85;12517.0;Germany
562537;BOX OF 6 MINI VINTAGE CRACKERS;6;05.08.2011 15:02;2,49;12517.0;Germany
562537;SET OF TEA COFFEE SUGAR TINS PANTRY;4;05.08.2011 15:02;4,95;12517.0;Germany
562537;MINT KITCHEN SCALES;2;05.08.2011 15:02;8,5;12517.0;Germany
562537;SET OF 6 SNACK LOAF BAKING CASES;8;05.08.2011 15:02;0,83;12517.0;Germany
562537;SET OF 12 MINI LOAF BAKING CASES;16;05.08.2011 15:02;0,83;12517.0;Germany
562537;SET OF 6 TEA TIME BAKING CASES;12;05.08.2011 15:02;1,25;12517.0;Germany
562537;BISCUIT TIN 50'S CHRISTMAS;6;05.08.2011 15:02;2,89;12517.0;Germany
562537;POSTAGE;5;05.08.2011 15:02;18;12517.0;Germany
562568;JUMBO BAG WOODLAND ANIMALS;10;07.08.2011 11:59;2,08;12720.0;Germany
562568;JUMBO BAG 50'S CHRISTMAS;10;07.08.2011 11:59;2,08;12720.0;Germany
562568;RED RETROSPOT BIG BOWL;6;07.08.2011 11:59;4,95;12720.0;Germany
562568;RED RETROSPOT TAPE;12;07.08.2011 11:59;0,65;12720.0;Germany
562568;WOODLAND CHARLOTTE BAG;10;07.08.2011 11:59;0,85;12720.0;Germany
562568;PLASTERS IN TIN SKULLS;12;07.08.2011 11:59;1,65;12720.0;Germany
562605;JUMBO BAG SPACEBOY DESIGN;10;08.08.2011 10:59;2,08;12530.0;Germany
562605;JUMBO BAG OWLS;10;08.08.2011 10:59;2,08;12530.0;Germany
562605;JUMBO BAG APPLES;20;08.08.2011 10:59;2,08;12530.0;Germany
562605;JUMBO BAG RED RETROSPOT;20;08.08.2011 10:59;2,08;12530.0;Germany
562605;SET OF 2 CERAMIC CHRISTMAS TREES;12;08.08.2011 10:59;1,45;12530.0;Germany
562605;SET OF 2 CERAMIC CHRISTMAS REINDEER;12;08.08.2011 10:59;1,45;12530.0;Germany
562605;SET OF 3 WOODEN TREE DECORATIONS;12;08.08.2011 10:59;1,25;12530.0;Germany
562605;SET OF 3 WOODEN STOCKING DECORATION;12;08.08.2011 10:59;1,25;12530.0;Germany
562605;ELEPHANT, BIRTHDAY CARD,;12;08.08.2011 10:59;0,42;12530.0;Germany
562605;CARD CIRCUS PARADE;12;08.08.2011 10:59;0,42;12530.0;Germany
562605;JUMBO BAG WOODLAND ANIMALS;10;08.08.2011 10:59;2,08;12530.0;Germany
562605;ASSORTED COLOUR MINI CASES;4;08.08.2011 10:59;7,95;12530.0;Germany
562605;RUBY GLASS CLUSTER BRACELET;3;08.08.2011 10:59;5,95;12530.0;Germany
562605;DINOSAUR KEYRINGS ASSORTED;72;08.08.2011 10:59;0,21;12530.0;Germany
562605;JUMBO BAG PEARS;20;08.08.2011 10:59;2,08;12530.0;Germany
562605;JUMBO BAG PINK POLKADOT;10;08.08.2011 10:59;2,08;12530.0;Germany
562605;LUNCH BAG RED RETROSPOT;10;08.08.2011 10:59;1,65;12530.0;Germany
562605;LUNCH BAG APPLE DESIGN;10;08.08.2011 10:59;1,65;12530.0;Germany
562605;POSTAGE;2;08.08.2011 10:59;18;12530.0;Germany
562729;FAIRY CAKE DESIGN UMBRELLA;4;09.08.2011 10:05;3,75;12569.0;Germany
562729;FOLDING UMBRELLA PINKWHITE POLKADOT;8;09.08.2011 10:05;4,95;12569.0;Germany
562729;RED RETROSPOT OVEN GLOVE;10;09.08.2011 10:05;1,25;12569.0;Germany
562729;CERAMIC CAKE DESIGN SPOTTED MUG;12;09.08.2011 10:05;1,49;12569.0;Germany
562729;POSTAGE;1;09.08.2011 10:05;18;12569.0;Germany
563345;SET OF 12 MINI LOAF BAKING CASES;128;15.08.2011 13:22;0,72;12619.0;Germany
563345;SET OF 60 I LOVE LONDON CAKE CASES;48;15.08.2011 13:22;0,55;12619.0;Germany
563345;SET OF 60 VINTAGE LEAF CAKE CASES;24;15.08.2011 13:22;0,55;12619.0;Germany
563345;PACK OF 72 RETROSPOT CAKE CASES;48;15.08.2011 13:22;0,55;12619.0;Germany
563345;SET OF 60 PANTRY DESIGN CAKE CASES;48;15.08.2011 13:22;0,55;12619.0;Germany
563345;SET OF 72 RETROSPOT PAPER  DOILIES;12;15.08.2011 13:22;1,45;12619.0;Germany
563345;SET OF 72 PINK HEART PAPER DOILIES;12;15.08.2011 13:22;1,45;12619.0;Germany
563345;BAKING MOULD TOFFEE CUP CHOCOLATE;6;15.08.2011 13:22;2,55;12619.0;Germany
563345;BAKING MOULD HEART MILK CHOCOLATE;6;15.08.2011 13:22;2,55;12619.0;Germany
563345;SET OF 12 FAIRY CAKE BAKING CASES;128;15.08.2011 13:22;0,72;12619.0;Germany
563345;POSTAGE;2;15.08.2011 13:22;18;12619.0;Germany
563373;RETROSPOT RED WASHING UP GLOVES;6;16.08.2011 10:02;2,1;12569.0;Germany
563373;FAIRY CAKE DESIGN UMBRELLA;4;16.08.2011 10:02;3,75;12569.0;Germany
563373;FAWN BLUE HOT WATER BOTTLE;6;16.08.2011 10:02;2,95;12569.0;Germany
563373;RED KITCHEN SCALES;4;16.08.2011 10:02;8,5;12569.0;Germany
563373;POSTAGE;2;16.08.2011 10:02;18;12569.0;Germany
563540;BLUE OWL SOFT TOY;6;17.08.2011 12:04;2,95;12473.0;Germany
563540;PINK SCOTTIE DOG W FLOWER PATTERN;6;17.08.2011 12:04;2,55;12473.0;Germany
563540;PACK OF 20 NAPKINS RED APPLES;12;17.08.2011 12:04;0,85;12473.0;Germany
563540;SET/20 RED RETROSPOT PAPER NAPKINS;12;17.08.2011 12:04;0,85;12473.0;Germany
563540;LUNCH BAG WOODLAND;10;17.08.2011 12:04;1,65;12473.0;Germany
563540;BLACK/BLUE POLKADOT UMBRELLA;3;17.08.2011 12:04;5,95;12473.0;Germany
563540;12 PENCILS TALL TUBE WOODLAND;12;17.08.2011 12:04;0,85;12473.0;Germany
563540;WATERING CAN GREEN DINOSAUR;6;17.08.2011 12:04;1,95;12473.0;Germany
563540;EDWARDIAN PARASOL RED;3;17.08.2011 12:04;5,95;12473.0;Germany
563540;GLASS  SONGBIRD STORAGE JAR;2;17.08.2011 12:04;12,5;12473.0;Germany
563540;RED VINTAGE SPOT BEAKER;8;17.08.2011 12:04;0,85;12473.0;Germany
563540;BLUE VINTAGE SPOT BEAKER;8;17.08.2011 12:04;0,85;12473.0;Germany
563540;BOHEMIAN COLLAGE STATIONERY SET;12;17.08.2011 12:04;1,25;12473.0;Germany
563540;PENS ASSORTED FUNKY JEWELED;36;17.08.2011 12:04;0,19;12473.0;Germany
563540;PENS ASSORTED SPACEBALL;36;17.08.2011 12:04;0,19;12473.0;Germany
563540;MAGNETS PACK OF 4 SWALLOWS;12;17.08.2011 12:04;0,39;12473.0;Germany
563540;VICTORIAN GLASS HANGING T-LIGHT;12;17.08.2011 12:04;1,25;12473.0;Germany
563540;RETROSPOT PARTY BAG + STICKER SET;8;17.08.2011 12:04;1,65;12473.0;Germany
563540;WOODLAND PARTY BAG + STICKER SET;8;17.08.2011 12:04;1,65;12473.0;Germany
563540;DINOSAUR PARTY BAG + STICKER SET;8;17.08.2011 12:04;1,65;12473.0;Germany
563540;JUMBO BAG RED RETROSPOT;10;17.08.2011 12:04;2,08;12473.0;Germany
563540;JUMBO BAG PEARS;10;17.08.2011 12:04;2,08;12473.0;Germany
563540;AIRLINE BAG VINTAGE JET SET BROWN;4;17.08.2011 12:04;4,25;12473.0;Germany
563540;AIRLINE BAG VINTAGE JET SET RED;4;17.08.2011 12:04;4,25;12473.0;Germany
563540;LARGE STRIPES CHOCOLATE GIFT BAG;16;17.08.2011 12:04;1,25;12473.0;Germany
563540;RIBBON REEL POLKADOTS;10;17.08.2011 12:04;1,65;12473.0;Germany
563540;WOODLAND  HEIGHT CHART STICKERS;6;17.08.2011 12:04;2,95;12473.0;Germany
563540;PLASTERS IN TIN SPACEBOY;12;17.08.2011 12:04;1,65;12473.0;Germany
563540;10 COLOUR SPACEBOY PEN;24;17.08.2011 12:04;0,85;12473.0;Germany
563540;POSTAGE;5;17.08.2011 12:04;18;12473.0;Germany
563548;FAIRY CAKE DESIGN UMBRELLA;4;17.08.2011 12:30;3,75;12528.0;Germany
563548;PINK BLUE FELT CRAFT TRINKET BOX;12;17.08.2011 12:30;1,25;12528.0;Germany
563548;STRAWBERRY CERAMIC TRINKET BOX;12;17.08.2011 12:30;1,25;12528.0;Germany
563548;CAKE STAND LOVEBIRD 2 TIER WHITE;2;17.08.2011 12:30;9,95;12528.0;Germany
563548;CAKE STAND LOVEBIRD 2 TIER PINK;2;17.08.2011 12:30;9,95;12528.0;Germany
563548;CERAMIC CAKE STAND + HANGING CAKES;2;17.08.2011 12:30;9,95;12528.0;Germany
563548;DOORMAT FAIRY CAKE;2;17.08.2011 12:30;7,95;12528.0;Germany
563548;TEA TIME TEAPOT IN GIFT BOX;12;17.08.2011 12:30;4,95;12528.0;Germany
563548;POSTAGE;3;17.08.2011 12:30;18;12528.0;Germany
563776;POSTAGE;2;19.08.2011 11:23;18;12600.0;Germany
563776;EDWARDIAN PARASOL RED;15;19.08.2011 11:23;5,95;12600.0;Germany
563776;WOOD STAMP SET FLOWERS;12;19.08.2011 11:23;0,83;12600.0;Germany
563776;ASSORTED TUTTI FRUTTI PEN;24;19.08.2011 11:23;0,29;12600.0;Germany
563776;RED TOADSTOOL LED NIGHT LIGHT;12;19.08.2011 11:23;1,65;12600.0;Germany
563776;WOODLAND CHARLOTTE BAG;10;19.08.2011 11:23;0,85;12600.0;Germany
563776;LUNCH BAG WOODLAND;10;19.08.2011 11:23;1,65;12600.0;Germany
563776;AIRLINE BAG VINTAGE JET SET RED;4;19.08.2011 11:23;4,25;12600.0;Germany
563776;RED RETROSPOT UMBRELLA;12;19.08.2011 11:23;5,95;12600.0;Germany
563808;LUNCH BAG RED RETROSPOT;10;19.08.2011 11:46;1,65;12626.0;Germany
563808;RETROSPOT CHILDRENS APRON;8;19.08.2011 11:46;1,95;12626.0;Germany
563808;BIRD DECORATION RED RETROSPOT;12;19.08.2011 11:46;0,85;12626.0;Germany
563808;MEMO BOARD RETROSPOT  DESIGN;8;19.08.2011 11:46;4,95;12626.0;Germany
563808;JUMBO BAG RED RETROSPOT;20;19.08.2011 11:46;2,08;12626.0;Germany
563808;JUMBO BAG WOODLAND ANIMALS;10;19.08.2011 11:46;2,08;12626.0;Germany
563808;JUMBO BAG SCANDINAVIAN BLUE PAISLEY;10;19.08.2011 11:46;2,08;12626.0;Germany
563808;JUMBO BAG VINTAGE LEAF;10;19.08.2011 11:46;2,08;12626.0;Germany
563808;JUMBO BAG VINTAGE DOILY;10;19.08.2011 11:46;2,08;12626.0;Germany
563808;JUMBO BAG VINTAGE CHRISTMAS;10;19.08.2011 11:46;2,08;12626.0;Germany
563808;JUMBO BAG OWLS;20;19.08.2011 11:46;2,08;12626.0;Germany
563808;JUMBO BAG 50'S CHRISTMAS;10;19.08.2011 11:46;2,08;12626.0;Germany
563808;WATERING CAN BLUE ELEPHANT;6;19.08.2011 11:46;1,95;12626.0;Germany
563808;WATERING CAN PINK BUNNY;6;19.08.2011 11:46;1,95;12626.0;Germany
563808;ABC TREASURE BOOK BOX;8;19.08.2011 11:46;2,25;12626.0;Germany
563808;PINK OWL SOFT TOY;6;19.08.2011 11:46;2,95;12626.0;Germany
563808;BLUE OWL SOFT TOY;6;19.08.2011 11:46;2,95;12626.0;Germany
563808;RED GINGHAM TEDDY BEAR;6;19.08.2011 11:46;2,95;12626.0;Germany
563808;TOOL BOX SOFT TOY;2;19.08.2011 11:46;8,95;12626.0;Germany
563808;CARD CIRCUS PARADE;12;19.08.2011 11:46;0,42;12626.0;Germany
563808;6 GIFT TAGS VINTAGE CHRISTMAS;12;19.08.2011 11:46;0,83;12626.0;Germany
563808;6 GIFT TAGS 50'S CHRISTMAS;12;19.08.2011 11:46;0,83;12626.0;Germany
563808;POSTAGE;2;19.08.2011 11:46;18;12626.0;Germany
563853;POSTAGE;8;19.08.2011 15:22;18;12560.0;Germany
563914;CHILDRENS APRON APPLES DESIGN;8;21.08.2011 13:18;1,95;12518.0;Germany
563914;CHILDRENS APRON SPACEBOY DESIGN;8;21.08.2011 13:18;1,95;12518.0;Germany
563914;SPACEBOY LUNCH BOX;12;21.08.2011 13:18;1,95;12518.0;Germany
563914;PLASTERS IN TIN SPACEBOY;12;21.08.2011 13:18;1,65;12518.0;Germany
563914;PACK OF 60 SPACEBOY CAKE CASES;24;21.08.2011 13:18;0,55;12518.0;Germany
563914;MAGIC DRAWING SLATE SPACEBOY;24;21.08.2011 13:18;0,42;12518.0;Germany
563914;3 PIECE SPACEBOY COOKIE CUTTER SET;12;21.08.2011 13:18;2,1;12518.0;Germany
563914;BAKING SET SPACEBOY DESIGN;3;21.08.2011 13:18;4,95;12518.0;Germany
563914;SPACEBOY CHILDRENS CUP;8;21.08.2011 13:18;1,25;12518.0;Germany
563914;SPACEBOY CHILDRENS BOWL;8;21.08.2011 13:18;1,25;12518.0;Germany
563914;WOODLAND  STICKERS;12;21.08.2011 13:18;0,85;12518.0;Germany
563914;ROUND SNACK BOXES SET OF4 WOODLAND;6;21.08.2011 13:18;2,95;12518.0;Germany
563914;STRAWBERRY LUNCH BOX WITH CUTLERY;6;21.08.2011 13:18;2,55;12518.0;Germany
563914;ROUND SNACK BOXES SET OF 4 FRUITS;6;21.08.2011 13:18;2,95;12518.0;Germany
563914;DOLLY GIRL LUNCH BOX;12;21.08.2011 13:18;1,95;12518.0;Germany
563914;CIRCUS PARADE LUNCH BOX;12;21.08.2011 13:18;1,95;12518.0;Germany
563914;LUNCH BOX I LOVE LONDON;12;21.08.2011 13:18;1,95;12518.0;Germany
563914;POSTAGE;2;21.08.2011 13:18;18;12518.0;Germany
563950;REGENCY CAKESTAND 3 TIER;48;22.08.2011 10:39;10,95;12471.0;Germany
563950;BIG DOUGHNUT FRIDGE MAGNETS;24;22.08.2011 10:39;0,85;12471.0;Germany
563950;RED TOADSTOOL LED NIGHT LIGHT;12;22.08.2011 10:39;1,65;12471.0;Germany
563950;LIPSTICK PEN RED;48;22.08.2011 10:39;0,42;12471.0;Germany
563950;ALARM CLOCK BAKELIKE PINK;12;22.08.2011 10:39;3,75;12471.0;Germany
563950;FUNKY DIVA PEN;96;22.08.2011 10:39;0,85;12471.0;Germany
563950;JAM MAKING SET PRINTED;24;22.08.2011 10:39;1,45;12471.0;Germany
563950;SET OF 3 REGENCY CAKE TINS;4;22.08.2011 10:39;4,95;12471.0;Germany
563950;SET 8 CANDLES VINTAGE DOILY;12;22.08.2011 10:39;1,95;12471.0;Germany
563950;50'S CHRISTMAS PAPER GIFT BAG;10;22.08.2011 10:39;0,82;12471.0;Germany
563950;SET OF 5 PANCAKE DAY MAGNETS;12;22.08.2011 10:39;2,08;12471.0;Germany
563950;KNICKERBOCKERGLORY MAGNET ASSORTED;12;22.08.2011 10:39;0,83;12471.0;Germany
563950;SET OF 36 DOILIES PANTRY DESIGN;12;22.08.2011 10:39;1,45;12471.0;Germany
563950;REGENCY SUGAR BOWL GREEN;8;22.08.2011 10:39;4,15;12471.0;Germany
563950;BUNDLE OF 3 RETRO NOTE BOOKS;12;22.08.2011 10:39;1,65;12471.0;Germany
563950;RED REFECTORY CLOCK;2;22.08.2011 10:39;9,95;12471.0;Germany
563950;STORAGE TIN VINTAGE DOILY;6;22.08.2011 10:39;2,89;12471.0;Germany
563950;SET OF 4 KNICK KNACK TINS LONDON;6;22.08.2011 10:39;4,15;12471.0;Germany
563950;PANTRY MAGNETIC  SHOPPING LIST;12;22.08.2011 10:39;1,45;12471.0;Germany
563950;SKETCHBOOK MAGNETIC SHOPPING LIST;12;22.08.2011 10:39;1,45;12471.0;Germany
563950;POSTAGE;7;22.08.2011 10:39;18;12471.0;Germany
564039;ROUND SNACK BOXES SET OF4 WOODLAND;24;22.08.2011 12:40;2,95;12645.0;Germany
564039;ROUND SNACK BOXES SET OF 4 FRUITS;24;22.08.2011 12:40;2,95;12645.0;Germany
564039;BLUE HARMONICA IN BOX;12;22.08.2011 12:40;1,25;12645.0;Germany
564039;RED  HARMONICA IN BOX;12;22.08.2011 12:40;1,25;12645.0;Germany
564039;SET OF 20 KIDS COOKIE CUTTERS;12;22.08.2011 12:40;2,1;12645.0;Germany
564039;POPPY'S PLAYHOUSE BEDROOM;6;22.08.2011 12:40;2,1;12645.0;Germany
564039;PACK OF 72 RETROSPOT CAKE CASES;24;22.08.2011 12:40;0,55;12645.0;Germany
564039;PACK OF 72 SKULL CAKE CASES;24;22.08.2011 12:40;0,55;12645.0;Germany
564039;PACK OF 60 DINOSAUR CAKE CASES;24;22.08.2011 12:40;0,55;12645.0;Germany
564039;PLASTERS IN TIN SKULLS;12;22.08.2011 12:40;1,65;12645.0;Germany
564039;CHILDRENS APRON APPLES DESIGN;8;22.08.2011 12:40;1,95;12645.0;Germany
564039;MAGIC DRAWING SLATE SPACEBOY;24;22.08.2011 12:40;0,42;12645.0;Germany
564039;MAGIC DRAWING SLATE DINOSAUR;24;22.08.2011 12:40;0,42;12645.0;Germany
564039;VINTAGE LEAF MAGNETIC NOTEPAD;12;22.08.2011 12:40;1,45;12645.0;Germany
564039;JUMBO BAG VINTAGE LEAF;10;22.08.2011 12:40;2,08;12645.0;Germany
564039;RED RETROSPOT SHOPPING BAG;6;22.08.2011 12:40;2,55;12645.0;Germany
564039;MINI PAINT SET VINTAGE;36;22.08.2011 12:40;0,65;12645.0;Germany
564039;RED TOADSTOOL LED NIGHT LIGHT;12;22.08.2011 12:40;1,65;12645.0;Germany
564039;SET OF 4 KNICK KNACK TINS LEAF;6;22.08.2011 12:40;4,15;12645.0;Germany
564039;ROUND STORAGE TIN VINTAGE LEAF;6;22.08.2011 12:40;1,95;12645.0;Germany
564039;SET OF 4 KNICK KNACK TINS POPPIES;6;22.08.2011 12:40;4,15;12645.0;Germany
564039;SET OF 60 VINTAGE LEAF CAKE CASES;24;22.08.2011 12:40;0,55;12645.0;Germany
564039;POSTAGE;2;22.08.2011 12:40;18;12645.0;Germany
564079;36 PENCILS TUBE WOODLAND;32;22.08.2011 15:55;1,25;12627.0;Germany
564079;JUMBO BAG SCANDINAVIAN BLUE PAISLEY;10;22.08.2011 15:55;2,08;12627.0;Germany
564079;JUMBO SHOPPER VINTAGE RED PAISLEY;10;22.08.2011 15:55;2,08;12627.0;Germany
564079;PLASTERS IN TIN VINTAGE PAISLEY;12;22.08.2011 15:55;1,65;12627.0;Germany
564079;6 RIBBONS RUSTIC CHARM;12;22.08.2011 15:55;1,65;12627.0;Germany
564079;MAKE YOUR OWN FLOWERPOWER CARD KIT;6;22.08.2011 15:55;2,95;12627.0;Germany
564079;LUNCH BAG APPLE DESIGN;10;22.08.2011 15:55;1,65;12627.0;Germany
564079;LUNCH BAG ALPHABET DESIGN;10;22.08.2011 15:55;1,65;12627.0;Germany
564079;BISCUIT TIN 50'S CHRISTMAS;6;22.08.2011 15:55;2,89;12627.0;Germany
564079;JUMBO BAG 50'S CHRISTMAS;10;22.08.2011 15:55;2,08;12627.0;Germany
564079;PLASTERS IN TIN CIRCUS PARADE;12;22.08.2011 15:55;1,65;12627.0;Germany
564079;CIRCUS PARADE LUNCH BOX;12;22.08.2011 15:55;1,95;12627.0;Germany
564079;CHILDRENS CUTLERY CIRCUS PARADE;4;22.08.2011 15:55;4,15;12627.0;Germany
564079;SMALL BLUE PROVENCAL CERAMIC BALL;12;22.08.2011 15:55;1,65;12627.0;Germany
564079;DOORMAT WELCOME TO OUR HOME;2;22.08.2011 15:55;7,95;12627.0;Germany
564079;TOY TIDY PINK POLKADOT;5;22.08.2011 15:55;2,1;12627.0;Germany
564079;JUMBO BAG PINK POLKADOT;10;22.08.2011 15:55;2,08;12627.0;Germany
564079;REGENCY CAKESTAND 3 TIER;1;22.08.2011 15:55;12,75;12627.0;Germany
564079;BOX OF 24 COCKTAIL PARASOLS;25;22.08.2011 15:55;0,42;12627.0;Germany
564079;RED RETROSPOT PURSE;6;22.08.2011 15:55;2,95;12627.0;Germany
564079;36 PENCILS TUBE RED RETROSPOT;16;22.08.2011 15:55;1,25;12627.0;Germany
564079;RECYCLING BAG RETROSPOT;5;22.08.2011 15:55;2,1;12627.0;Germany
564079;LUNCH BOX WITH CUTLERY RETROSPOT;6;22.08.2011 15:55;2,55;12627.0;Germany
564079;WALL TIDY RETROSPOT;5;22.08.2011 15:55;2,1;12627.0;Germany
564079;MEMO BOARD RETROSPOT  DESIGN;4;22.08.2011 15:55;4,95;12627.0;Germany
564079;RECIPE BOX RETROSPOT;6;22.08.2011 15:55;2,95;12627.0;Germany
564079;CHILDRENS CUTLERY DOLLY GIRL;4;22.08.2011 15:55;4,15;12627.0;Germany
564079;JUMBO BAG RED RETROSPOT;10;22.08.2011 15:55;2,08;12627.0;Germany
564079;SKULL LUNCH BOX WITH CUTLERY;6;22.08.2011 15:55;2,55;12627.0;Germany
564079;JUMBO STORAGE BAG SKULLS;10;22.08.2011 15:55;2,08;12627.0;Germany
564079;ROUND SNACK BOXES SET OF 4 SKULLS;6;22.08.2011 15:55;2,95;12627.0;Germany
564079;PLASTERS IN TIN SKULLS;12;22.08.2011 15:55;1,65;12627.0;Germany
564079;TOY TIDY SPACEBOY;5;22.08.2011 15:55;2,1;12627.0;Germany
564079;JUMBO BAG SPACEBOY DESIGN;10;22.08.2011 15:55;2,08;12627.0;Germany
564079;LUNCH BAG WOODLAND;10;22.08.2011 15:55;1,65;12627.0;Germany
564082;POSTAGE;4;23.08.2011 08:51;18;12627.0;Germany
564140;SPACEBOY BEAKER;12;23.08.2011 11:47;1,25;12621.0;Germany
564140;WRAP GREEN PEARS;25;23.08.2011 11:47;0,42;12621.0;Germany
564140;LUNCH BAG APPLE DESIGN;10;23.08.2011 11:47;1,65;12621.0;Germany
564140;CHARLOTTE BAG APPLES DESIGN;10;23.08.2011 11:47;0,85;12621.0;Germany
564140;SPACEBOY CHILDRENS CUP;8;23.08.2011 11:47;1,25;12621.0;Germany
564140;SPACEBOY LUNCH BOX;12;23.08.2011 11:47;1,95;12621.0;Germany
564140;SPACEBOY BIRTHDAY CARD;12;23.08.2011 11:47;0,42;12621.0;Germany
564140;10 COLOUR SPACEBOY PEN;24;23.08.2011 11:47;0,85;12621.0;Germany
564140;MINI JIGSAW SPACEBOY;24;23.08.2011 11:47;0,42;12621.0;Germany
564140;3 PIECE SPACEBOY COOKIE CUTTER SET;6;23.08.2011 11:47;2,1;12621.0;Germany
564140;BUNDLE OF 3 ALPHABET EXERCISE BOOKS;12;23.08.2011 11:47;1,65;12621.0;Germany
564140;BUNDLE OF 3 SCHOOL EXERCISE BOOKS;12;23.08.2011 11:47;1,65;12621.0;Germany
564140;SPACEBOY CHILDRENS BOWL;8;23.08.2011 11:47;1,25;12621.0;Germany
564140;ROUND SNACK BOXES SET OF4 WOODLAND;12;23.08.2011 11:47;2,95;12621.0;Germany
564140;ASSORTED COLOUR MINI CASES;2;23.08.2011 11:47;7,95;12621.0;Germany
564140;RED RETROSPOT MINI CASES;2;23.08.2011 11:47;7,95;12621.0;Germany
564140;COWBOYS AND INDIANS BIRTHDAY CARD;12;23.08.2011 11:47;0,42;12621.0;Germany
564140;ROBOT BIRTHDAY CARD;12;23.08.2011 11:47;0,42;12621.0;Germany
564140;WRAP COWBOYS;25;23.08.2011 11:47;0,42;12621.0;Germany
564140;6 RIBBONS RUSTIC CHARM;12;23.08.2011 11:47;1,65;12621.0;Germany
564140;PASTEL COLOUR HONEYCOMB FAN;12;23.08.2011 11:47;0,39;12621.0;Germany
564140;MULTICOLOUR HONEYCOMB FAN;12;23.08.2011 11:47;0,39;12621.0;Germany
564140;PINK  HONEYCOMB PAPER FAN;12;23.08.2011 11:47;0,65;12621.0;Germany
564140;ASSORTED TUTTI FRUTTI BRACELET;24;23.08.2011 11:47;0,19;12621.0;Germany
564140;WOODLAND  STICKERS;12;23.08.2011 11:47;0,85;12621.0;Germany
564140;STARS GIFT TAPE;12;23.08.2011 11:47;0,65;12621.0;Germany
564140;PIGGY BANK RETROSPOT;4;23.08.2011 11:47;2,55;12621.0;Germany
564140;OWL DOORSTOP;3;23.08.2011 11:47;4,95;12621.0;Germany
564140;MAGIC TREE -PAPER FLOWERS;12;23.08.2011 11:47;0,85;12621.0;Germany
564140;ALARM CLOCK BAKELIKE ORANGE;4;23.08.2011 11:47;3,75;12621.0;Germany
